t,x,z
3670,-54.46596214896838,358.39751559331245
3675,-55.626852563125674,360.5319702972687
3680,-57.29600287848993,362.1079367948947
3685,-59.57641910440885,363.0224121290149
3690,-62.1873637679705,362.94943531859957
3695,-64.95047371810007,362.11068526292365
3700,-68.00049647560891,361.0694263170841
3705,-71.49452585621773,359.9412913774439
3710,-75.44783940685952,358.7435888815633
3715,-79.90930992697938,357.661760457273
3720,-84.78699771525281,356.5704752212963
3725,-89.92730498804728,355.4538065922512
3730,-95.3087697112971,354.3208592732766
3735,-100.5505421550311,353.2082492770284
3740,-105.84329265172023,352.0413515433334
3745,-111.13623498254759,350.8809502422774
3750,-116.33631514252339,349.83305455620916
3755,-121.29175968485745,348.90499041355656
3760,-125.77322128300425,348.14962252056256
3765,-130.06917241673742,347.3573294835555
3770,-134.26532233063824,346.2570948986705
3775,-138.5797200435237,345.03946594843717
3780,-143.2177474041556,343.78075013448046
3785,-148.33144266641204,342.61051778485995
3790,-153.80950053248733,341.3971931123401
3795,-159.5757390774218,340.36270223791195
3800,-165.4002433087187,339.43225994826264
3805,-171.12636882516443,338.4675508303158
3810,-176.78499568262774,337.2808954985598
3815,-182.44650427399964,336.06021853005274
3820,-187.95798474704603,334.86187401790073
3825,-193.34957061025514,333.58444937158856
3830,-198.66158867192266,332.2865288973137
3835,-203.82933108960347,331.0336829837016
3840,-208.9879517115536,329.748807240216
3845,-214.32423472556866,328.5390058324394
3850,-219.73555879930805,327.5148088754494
3855,-225.16177607406183,326.44741212101803
3860,-230.72379797917625,325.4889464322499
3865,-236.39803598331272,324.6287796605227
3870,-242.0263268851507,323.79853589063794
3875,-247.5662901520484,323.072058385467
3880,-252.84491762003037,322.5200454090762
3885,-257.7634803097008,322.1457453925042
3890,-262.30014910273525,321.8233542507158
3895,-266.25216893627174,321.7235822927089
3900,-269.61738657913105,321.97302678974825
3905,-272.4865343226366,322.3042182930167
3910,-274.91917145406006,322.4801950668374
3915,-277.02617282480514,322.46101205475514
3920,-279.0963001530257,322.21627216667025
3925,-281.15245156981905,321.91517290946445
3930,-283.2821169284576,321.54286037745885
3935,-285.4124712656983,321.32218244385905
3940,-287.46554438337625,321.23434150249716
3945,-289.1782830367215,321.23408489934434
3950,-290.7794295273175,321.16280767860195
3955,-292.35885092934774,320.84744217581624
3960,-294.08663216326823,320.0670087977059
3965,-295.816404019461,318.68281259504096
3970,-297.35301211671214,316.48457527286496
3975,-298.39111494970547,313.4125477554184
3980,-298.77751033844334,309.9734382990766
3985,-298.6796467394935,305.9996328539888
3990,-298.20603854829346,301.3588992345714
3995,-297.6466789881589,296.25433142674126
4000,-297.0096929761915,290.83887805948183
4005,-296.27733412957286,285.19102500243764
4010,-295.4048505005258,279.5208706452155
4015,-294.4196606231564,273.75444309054507
4020,-293.33442501476173,268.1089070541953
4025,-292.1361986878778,262.6335624620572
4030,-290.80087586570363,257.1957277049437
4035,-289.31626479798683,251.7775630040428
4040,-287.7059653272624,246.22389136676262
4045,-285.9843675386983,240.74231083046334
4050,-284.115079181573,235.1360622895545
4055,-282.15553399605557,229.61991820865546
4060,-280.1159556406986,224.12518904689313
4065,-277.9172252524268,218.70029732441785
4070,-275.4458532730308,213.05741028863756
4075,-272.8934306873079,207.57168583090223
4080,-270.1853078566411,202.14383776215448
4085,-267.3398090094473,196.76976321922595
4090,-264.36562443034944,191.37863961271546
4095,-261.26512008692146,186.02414005060177
4100,-258.0982381592996,180.81537889801933
4105,-254.7964685972091,175.59536093567954
4110,-251.46973142086154,170.4453027038852
4115,-248.11507703154555,165.45630899651422
4120,-244.6154845331771,160.47574071305814
4125,-241.0346224655479,155.57117687605398
4130,-237.40821816153652,151.00042686343355
4135,-234.95810904626927,147.27710235793788
4140,-231.17358058777606,142.91655365303902
4145,-227.28035252806708,138.6314257806292
4150,-223.17005403664655,134.23181671928353
4155,-218.9820330003259,129.9321607638215
4160,-214.34330313134876,125.51198256161996
4165,-209.99398578949507,121.40861154778626
4170,-205.57227700399733,117.39518139771087
4175,-201.11196008719733,113.5189127764293
4180,-196.62766032077246,109.75527360213894
4185,-191.94449045068137,106.02759798092299
4190,-187.0214627694079,102.29383488862311
4195,-182.0973723414049,98.7311290694029
4200,-177.08886061403354,95.27695237885148
4205,-171.70806030945937,91.75005513239223
4210,-166.20836098521733,88.33338767036415
4215,-160.7357348287191,85.05357598965074
4220,-155.10740408947646,81.77401212352912
4225,-149.3214212785571,78.46472193655065
4230,-143.6937416171812,75.09784412062642
4235,-137.97287573915435,71.74669865683708
4240,-132.49646908971917,68.43073384845479
4245,-126.7576325395995,65.04076412338824
4250,-121.12778500259665,61.69118144733
4255,-115.57252162450463,58.413428817409915
4260,-109.83817248526402,55.033575869198636
4265,-104.4325072831973,51.82904439487897
4270,-98.92519267842239,48.578470006380186
4275,-93.35265798438327,45.28536504873511
4280,-87.82785202221405,41.993873494694654
4285,-82.23377573571855,38.67386637917239
4290,-76.77367553357837,35.48113962248576
4295,-71.13775545415221,32.187493454864246
4300,-65.41270219589703,28.863562723758474
4305,-59.75611849771141,25.538600148348497
4310,-54.20104631369323,22.28800238845271
4315,-48.59843981934297,19.069288000707445
4320,-42.99180152225774,15.787879146907198
4325,-37.53303625019637,12.567528717212394
4330,-32.16214219762682,9.366204649815248
4335,-26.851295166835456,6.211325791773021
4340,-21.738868060567913,3.2773602477628216
4345,-16.90996173714229,0.5104307263371055
4350,-12.423749276447062,-2.0517287085500207
4355,-8.440058925558883,-4.190321065860182
4360,-4.729259428289106,-6.02012145901512
4365,-1.0794057857819128,-7.327600414840376
4370,2.5625429788666003,-7.8482944361317895
4375,6.0138938361372025,-7.451921526558874
4380,9.145095939133324,-6.186986329775634
4385,11.731953170701257,-4.221147984308924
4390,14.095154994037841,-1.9102790573492112
4395,16.33798051261679,0.37815186698629644
4400,18.522363694632386,2.5161256265719483
4405,20.493810522943786,4.32376255660588
4410,22.213083966291155,5.807661390301623
4415,23.551480383093498,6.904660160120448
4420,24.556452368635572,7.730848704189128
4425,25.434177034795415,8.58197353027733
4430,26.187389697868056,9.533589839795845
4435,27.005183291454312,10.874815955666449
4440,27.712288033308017,12.590145462661587
4445,28.205775338094814,14.798505581569431
4450,28.330490802276127,17.5331019560233
4455,27.89587585002433,20.72699843228709
4460,26.98328852402747,24.401391243904616
4465,25.85717129272157,28.486263993303908
4470,24.608484483076396,32.96197243051375
4475,23.229072742926167,37.70615727656207
4480,21.690943675116852,42.64003548811128
4485,20.0734099559384,47.756028212120114
4490,18.362841663026465,53.02503773286471
4495,16.66927774340786,58.335781412166995
4500,15.025997324500267,63.688380326552235
4505,13.370516366230486,69.21142371385538
4510,11.696037649279067,74.82951244346593
4515,9.972741858343886,80.49841959042918
4520,8.239564726507519,86.17180851373561
4525,6.536884234823436,91.87773369883945
4530,4.837015167237996,97.48743252277497
4535,3.2147955966423805,102.95456943814901
